Manuf,Model,Desc,Fuel_Type,Fuel_Cost,Electric_Cost,Total_Cost,Noise_Level
MERCEDES-BENZ,CLA Shooting Brake Model Year 2023,CLA 250 e,Electricity / Petrol,215.12110554637303,638.1659562305044,852.4873550648093,65.0
MERCEDES-BENZ,CLA Shooting Brake Model Year 2023,CLA 250 e,Electricity / Petrol,300.6897237376813,749.3251892079984,1050.814619657748,65.0
MERCEDES-BENZ,CLS Coupe Model Year 2023,AMG CLS 53 4MATIC+,Petrol Electric,1977.674698944909,0.0,1977.674698944909,71.0
MERCEDES-BENZ,CLS Coupe Model Year 2023,AMG CLS 53 4MATIC+,Petrol Electric,2063.2433171362172,0.0,2063.2433171362172,71.0
MERCEDES-BENZ,CLS Coupe Model Year 2023,CLS 400 d 4MATIC,Diesel,1552.2307281245728,0.0,1552.2307281245728,69.0
MERCEDES-BENZ,CLS Coupe Model Year 2023,CLS 400 d 4MATIC,Diesel,1714.5711906744382,0.0,1714.5711906744382,69.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,AMG E 53 4MATIC+,Petrol Electric,1998.467073458685,0.0,1998.467073458685,71.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,AMG E 53 4MATIC+,Petrol Electric,2084.8353983620614,0.0,2084.8353983620614,71.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 220 d,Diesel,1297.1242869747848,0.0,1297.1242869747848,68.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 220 d,Diesel,1482.6562441746305,0.0,1482.6562441746305,68.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 300,Petrol Electric,1612.2087315296953,0.0,1612.2087315296953,69.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 300,Petrol Electric,1826.5301303640001,0.0,1826.5301303640001,69.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 300 d 4MATIC,Diesel Electric,1389.8902655747077,0.0,1389.8902655747077,67.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 300 d 4MATIC,Diesel Electric,1552.2307281245728,0.0,1552.2307281245728,67.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 400 d 4MATIC,Diesel,1575.4222227745533,0.0,1575.4222227745533,69.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 400 d 4MATIC,Diesel,1737.7626853244185,0.0,1737.7626853244185,69.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 450 4MATIC,Petrol Electric,1826.5301303640001,0.0,1826.5301303640001,67.0
MERCEDES-BENZ,E-Class Cabriolet Model Year 2023,E 450 4MATIC,Petrol Electric,1998.467073458685,0.0,1998.467073458685,67.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,AMG E 53 4MATIC+,Petrol Electric,1956.082617719065,0.0,1956.082617719065,71.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,AMG E 53 4MATIC+,Petrol Electric,2041.651235910373,0.0,2041.651235910373,71.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 220 d,Diesel,1227.5498030248425,0.0,1227.5498030248425,68.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 220 d,Diesel,1413.0817602246882,0.0,1413.0817602246882,68.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 300,Petrol Electric,1547.432487852163,0.0,1547.432487852163,69.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 300,Petrol Electric,1762.5535933985361,0.0,1762.5535933985361,69.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 300 d 4MATIC,Diesel Electric,1343.5072762747461,0.0,1343.5072762747461,67.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 300 d 4MATIC,Diesel Electric,1529.039233474592,0.0,1529.039233474592,67.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 400 d 4MATIC,Diesel,1552.2307281245728,0.0,1552.2307281245728,69.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 400 d 4MATIC,Diesel,1714.5711906744382,0.0,1714.5711906744382,69.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 450 4MATIC,Petrol Electric,1762.5535933985361,0.0,1762.5535933985361,67.0
MERCEDES-BENZ,E-Class Coupe Model Year 2023,E 450 4MATIC,Petrol Electric,1956.082617719065,0.0,1956.082617719065,67.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,AMG E 53 4MATIC+,Petrol Electric,1977.674698944909,0.0,1977.674698944909,74.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,AMG E 53 4MATIC+,Petrol Electric,2084.8353983620614,0.0,2084.8353983620614,74.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,AMG E 63 S 4MATIC+,Petrol,2600.6462276461157,0.0,2600.6462276461157,69.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,AMG E 63 S 4MATIC+,Petrol,2707.806927063268,0.0,2707.806927063268,69.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 200,Petrol Electric,1590.6166503038512,0.0,1590.6166503038512,67.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 200,Petrol Electric,1848.1222115898443,0.0,1848.1222115898443,67.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 220 d,Diesel Electric,1157.9753190749002,0.0,1157.9753190749002,68.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 220 d,Diesel Electric,1320.3157816247653,0.0,1320.3157816247653,68.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 300 d 4MATIC,Diesel Electric,1366.698770924727,0.0,1366.698770924727,67.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 300 d 4MATIC,Diesel Electric,1552.2307281245728,0.0,1552.2307281245728,67.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 300 de,Electricity / Diesel,301.4894304497496,738.9290019511104,1039.6187256887918,66.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 300 de,Electricity / Diesel,416.64719698758495,799.7067120683013,1217.1536157679545,66.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 400 d 4MATIC,Diesel,1575.4222227745533,0.0,1575.4222227745533,69.0
MERCEDES-BENZ,E-Class Estate Model Year 2023,E 400 d 4MATIC,Diesel,1760.9541799743993,0.0,1760.9541799743993,69.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,AMG E 53 4MATIC+,Petrol Electric,1956.082617719065,0.0,1956.082617719065,74.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,AMG E 53 4MATIC+,Petrol Electric,2063.2433171362172,0.0,2063.2433171362172,74.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,AMG E 63 S 4MATIC+,Petrol,2557.4620651944274,0.0,2557.4620651944274,69.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,AMG E 63 S 4MATIC+,Petrol,2643.830390097804,0.0,2643.830390097804,69.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 200,Petrol Electric,1525.8404066263188,0.0,1525.8404066263188,67.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 200,Petrol Electric,1784.1456746243803,0.0,1784.1456746243803,67.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 220 d,Diesel Electric,1111.592329774939,0.0,1111.592329774939,68.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 220 d,Diesel Electric,1297.1242869747848,0.0,1297.1242869747848,68.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 300 d 4MATIC,Diesel Electric,1320.3157816247653,0.0,1320.3157816247653,67.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 300 d 4MATIC,Diesel Electric,1529.039233474592,0.0,1529.039233474592,67.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 300 de,Electricity / Diesel,278.2979357997688,706.1410267563101,984.4389625560789,66.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 300 de,Electricity / Diesel,370.26420768762347,778.1146308424571,1149.178545242149,66.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 300 e,Electricity / Petrol,322.2818049635255,688.5474790908074,1010.8292840543328,69.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 300 e,Electricity / Petrol,408.650129866902,756.522549616613,1165.172679483515,69.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 400 d 4MATIC,Diesel,1529.039233474592,0.0,1529.039233474592,67.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 400 d 4MATIC,Diesel,1714.5711906744382,0.0,1714.5711906744382,67.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 450 4MATIC,Petrol Electric,1762.5535933985361,0.0,1762.5535933985361,67.0
MERCEDES-BENZ,E-Class Saloon Model Year 2023,E 450 4MATIC,Petrol Electric,1998.467073458685,0.0,1998.467073458685,67.0
MERCEDES-BENZ,EQA Model Year 2023,EQA 250+,Electricity,0.0,550.9979246150596,550.9979246150596,67.0
MERCEDES-BENZ,EQA Model Year 2023,EQA 250+,Electricity,0.0,605.3779810357041,605.3779810357041,67.0
MERCEDES-BENZ,EQA Model Year 2023,EQA 300 4MATIC,Electricity,0.0,626.9700622615483,626.9700622615483,66.0
MERCEDES-BENZ,EQA Model Year 2023,EQA 300 4MATIC,Electricity,0.0,670.1542247132365,670.1542247132365,66.0
MERCEDES-BENZ,EQA Model Year 2023,EQA 350 4MATIC,Electricity,0.0,626.9700622615483,626.9700622615483,66.0
MERCEDES-BENZ,EQA Model Year 2023,EQA 350 4MATIC,Electricity,0.0,670.1542247132365,670.1542247132365,66.0
MERCEDES-BENZ,EQB Model Year 2023,EQB 300 4MATIC,Electricity,0.0,652.5606770477339,652.5606770477339,66.0
MERCEDES-BENZ,EQB Model Year 2023,EQB 300 4MATIC,Electricity,0.0,710.1395603166517,710.1395603166517,66.0
MERCEDES-BENZ,EQB Model Year 2023,EQB 350 4MATIC,Electricity,0.0,652.5606770477339,652.5606770477339,66.0
MERCEDES-BENZ,EQB Model Year 2023,EQB 350 4MATIC,Electricity,0.0,710.1395603166517,710.1395603166517,66.0
MERCEDES-BENZ,EQC Model Year 2023,EQC 400 4MATIC,Electricity,0.0,767.7184435855692,767.7184435855692,68.0
MERCEDES-BENZ,EQC Model Year 2023,EQC 400 4MATIC,Electricity,0.0,901.2694645009756,901.2694645009756,68.0
MERCEDES-BENZ,EQC Model Year 2023,EQV 300,Electricity,0.0,767.7184435855692,767.7184435855692,68.0
MERCEDES-BENZ,EQC Model Year 2023,EQV 300,Electricity,0.0,901.2694645009756,901.2694645009756,68.0
MERCEDES-BENZ,EQE Model Year 2023,AMG EQE 53 4MATIC+,Electricity,0.0,727.7331079821543,727.7331079821543,71.0
MERCEDES-BENZ,EQE Model Year 2023,AMG EQE 53 4MATIC+,Electricity,0.0,814.1014328855307,814.1014328855307,71.0
MERCEDES-BENZ,EQE Model Year 2023,EQE 300,Electricity,0.0,576.5885394012453,576.5885394012453,69.0
MERCEDES-BENZ,EQE Model Year 2023,EQE 300,Electricity,0.0,677.3515851218511,677.3515851218511,69.0
MERCEDES-BENZ,EQS Model Year 2023,AMG EQS 53 4MATIC+,Electricity,0.0,785.3119912510717,785.3119912510717,70.0
MERCEDES-BENZ,EQS Model Year 2023,AMG EQS 53 4MATIC+,Electricity,0.0,875.6788497147899,875.6788497147899,70.0
MERCEDES-BENZ,EQS Model Year 2023,EQS 450+,Electricity,0.0,569.3911789926306,569.3911789926306,67.0
MERCEDES-BENZ,EQS Model Year 2023,EQS 450+,Electricity,0.0,691.7463059390807,691.7463059390807,67.0
MERCEDES-BENZ,G-Class Model Year 2023,AMG G 63,Petrol,3438.7388618936957,0.0,3438.7388618936957,74.0
MERCEDES-BENZ,G-Class Model Year 2023,G 400 d,Diesel,2524.674089999627,0.0,2524.674089999627,71.0
MERCEDES-BENZ,G-Class Model Year 2023,G 400 d,Diesel,2733.397541849454,0.0,2733.397541849454,71.0
MERCEDES-BENZ,GLA Model Year 2023,AMG GLA 35 4MATIC,Petrol,1848.1222115898443,0.0,1848.1222115898443,69.0
MERCEDES-BENZ,GLA Model Year 2023,AMG GLA 35 4MATIC,Petrol,1956.082617719065,0.0,1956.082617719065,69.0
MERCEDES-BENZ,GLA Model Year 2023,AMG GLA 45 S 4MATIC+,Petrol,2020.059154684529,0.0,2020.059154684529,70.0
MERCEDES-BENZ,GLA Model Year 2023,AMG GLA 45 S 4MATIC+,Petrol,2128.01956081375,0.0,2128.01956081375,70.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 180,Petrol,1397.0876259833224,0.0,1397.0876259833224,66.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 180,Petrol,1569.024569078007,0.0,1569.024569078007,66.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 200,Petrol,1397.0876259833224,0.0,1397.0876259833224,69.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 200,Petrol,1569.024569078007,0.0,1569.024569078007,69.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 200 d,Diesel,1227.5498030248425,0.0,1227.5498030248425,69.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 200 d,Diesel,1343.5072762747461,0.0,1343.5072762747461,69.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 220 d 4MATIC,Diesel,1273.932792324804,0.0,1273.932792324804,69.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 220 d 4MATIC,Diesel,1413.0817602246882,0.0,1413.0817602246882,69.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 250 e,Electricity / Petrol,279.09764251183714,706.1410267563101,986.0383759802155,67.0
MERCEDES-BENZ,GLA Model Year 2023,GLA 250 e,Electricity / Petrol,343.87388618936956,810.9026060372576,1154.776492226627,67.0
MERCEDES-BENZ,GLB Model Year 2023,AMG GLB 35 4MATIC,Petrol,1891.3063740415325,0.0,1891.3063740415325,69.0
MERCEDES-BENZ,GLB Model Year 2023,AMG GLB 35 4MATIC,Petrol,2020.059154684529,0.0,2020.059154684529,69.0
MERCEDES-BENZ,GLB Model Year 2023,GLB 200,Petrol,1482.6562441746305,0.0,1482.6562441746305,69.0
MERCEDES-BENZ,GLB Model Year 2023,GLB 200,Petrol,1654.5931872693156,0.0,1654.5931872693156,69.0
MERCEDES-BENZ,GLB Model Year 2023,GLB 200 d,Diesel,1273.932792324804,0.0,1273.932792324804,69.0
MERCEDES-BENZ,GLB Model Year 2023,GLB 200 d,Diesel,1389.8902655747077,0.0,1389.8902655747077,69.0
MERCEDES-BENZ,GLB Model Year 2023,GLB 220 d 4MATIC,Diesel,1320.3157816247653,0.0,1320.3157816247653,69.0
MERCEDES-BENZ,GLB Model Year 2023,GLB 220 d 4MATIC,Diesel,1482.6562441746305,0.0,1482.6562441746305,69.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,AMG GLC 43 4MATIC,Petrol,2278.3644226825904,0.0,2278.3644226825904,69.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,AMG GLC 43 4MATIC,Petrol,2407.1172033255866,0.0,2407.1172033255866,69.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,AMG GLC 63 S 4MATIC+,Petrol,2729.3990082891123,0.0,2729.3990082891123,71.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,AMG GLC 63 S 4MATIC+,Petrol,2794.1752519666447,0.0,2794.1752519666447,71.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 220 d 4MATIC,Diesel,1343.5072762747461,0.0,1343.5072762747461,68.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 220 d 4MATIC,Diesel,1575.4222227745533,0.0,1575.4222227745533,68.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 300 4MATIC,Petrol Electric,1719.3694309468478,0.0,1719.3694309468478,70.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 300 4MATIC,Petrol Electric,1934.4905364932208,0.0,1934.4905364932208,70.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 300 d 4MATIC,Diesel,1482.6562441746305,0.0,1482.6562441746305,68.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 300 d 4MATIC,Diesel,1644.9967067244959,0.0,1644.9967067244959,68.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 300 de 4MATIC,Electricity / Diesel,393.4557023376043,868.4814893061751,1261.9371916437794,68.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 300 de 4MATIC,Electricity / Diesel,509.41317558750796,966.0457081785079,1475.458883766016,68.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 300 e 4MATIC,Electricity / Petrol,451.03458560652194,854.0867684889458,1305.1213540954677,69.0
MERCEDES-BENZ,GLC Coupe Model Year 2023,GLC 300 e 4MATIC,Electricity / Petrol,580.5870729615867,933.2577329837077,1513.8448059452944,69.0
MERCEDES-BENZ,GLE Coupe Model Year 2023,AMG GLE 53 4MATIC+,Petrol Electric,2256.7723414567463,0.0,2256.7723414567463,87.0
MERCEDES-BENZ,GLE Coupe Model Year 2023,AMG GLE 53 4MATIC+,Petrol Electric,2321.5485851342787,0.0,2321.5485851342787,87.0
MERCEDES-BENZ,GLE Coupe Model Year 2023,AMG GLE 63 S 4MATIC+,Petrol Electric,2622.2383088719603,0.0,2622.2383088719603,77.0
MERCEDES-BENZ,GLE Coupe Model Year 2023,AMG GLE 63 S 4MATIC+,Petrol Electric,2686.214845837424,0.0,2686.214845837424,77.0
MERCEDES-BENZ,GLE Coupe Model Year 2023,GLE 350 de 4MATIC,Electricity / Diesel,162.34046254986518,940.4550933923223,1102.7955559421873,74.0
MERCEDES-BENZ,GLE Coupe Model Year 2023,GLE 350 de 4MATIC,Electricity / Diesel,231.91494649980734,1074.0061143077287,1305.9210608075362,74.0
MERCEDES-BENZ,GLE Coupe Model Year 2023,GLE 400 d 4MATIC,Diesel,1714.5711906744382,0.0,1714.5711906744382,76.0
MERCEDES-BENZ,GLE Coupe Model Year 2023,GLE 400 d 4MATIC,Diesel,2015.260914412119,0.0,2015.260914412119,76.0
MERCEDES-BENZ,GLE Estate Model Year 2023,AMG GLE 53 4MATIC+,Petrol Electric,2278.3644226825904,0.0,2278.3644226825904,87.0
MERCEDES-BENZ,GLE Estate Model Year 2023,AMG GLE 53 4MATIC+,Petrol Electric,2363.933040873899,0.0,2363.933040873899,87.0
MERCEDES-BENZ,GLE Estate Model Year 2023,AMG GLE 63 S 4MATIC+,Petrol Electric,2622.2383088719603,0.0,2622.2383088719603,77.0
MERCEDES-BENZ,GLE Estate Model Year 2023,AMG GLE 63 S 4MATIC+,Petrol Electric,2707.806927063268,0.0,2707.806927063268,77.0
MERCEDES-BENZ,GLE Estate Model Year 2023,GLE 300 d 4MATIC,Diesel Electric,1413.0817602246882,0.0,1413.0817602246882,80.0
MERCEDES-BENZ,GLE Estate Model Year 2023,GLE 300 d 4MATIC,Diesel Electric,1737.7626853244185,0.0,1737.7626853244185,80.0
MERCEDES-BENZ,GLE Estate Model Year 2023,GLE 350 de 4MATIC,Electricity / Diesel,162.34046254986518,980.4404289957373,1141.9811848335344,74.0
MERCEDES-BENZ,GLE Estate Model Year 2023,GLE 350 de 4MATIC,Electricity / Diesel,231.91494649980734,1113.1917431990753,1345.1066896988827,74.0
MERCEDES-BENZ,GLE Estate Model Year 2023,GLE 400 d 4MATIC,Diesel,1668.1882013744766,0.0,1668.1882013744766,76.0
MERCEDES-BENZ,GLE Estate Model Year 2023,GLE 400 d 4MATIC,Diesel,2108.0268930120424,0.0,2108.0268930120424,76.0
MERCEDES-BENZ,GLE Estate Model Year 2023,GLE 450 4MATIC,Petrol Electric,1934.4905364932208,0.0,1934.4905364932208,75.0
MERCEDES-BENZ,GLE Estate Model Year 2023,GLE 450 4MATIC,Petrol Electric,2342.3409596480546,0.0,2342.3409596480546,75.0
MERCEDES-BENZ,GLS Model Year 2023,AMG GLS 63 4MATIC+,Petrol Electric,2707.806927063268,0.0,2707.806927063268,70.0
MERCEDES-BENZ,GLS Model Year 2023,AMG GLS 63 4MATIC+,Petrol Electric,2794.1752519666447,0.0,2794.1752519666447,70.0
MERCEDES-BENZ,GLS Model Year 2023,GLS 400 d 4MATIC,Diesel,1852.9204518622541,0.0,1852.9204518622541,75.0
MERCEDES-BENZ,GLS Model Year 2023,GLS 400 d 4MATIC,Diesel,2223.984366261946,0.0,2223.984366261946,75.0
MERCEDES-BENZ,GLS Model Year 2023,Maybach GLS 600 4MATIC,Petrol Electric,2794.1752519666447,0.0,2794.1752519666447,77.0
MERCEDES-BENZ,GLS Model Year 2023,Maybach GLS 600 4MATIC,Petrol Electric,2879.743870157953,0.0,2879.743870157953,77.0
MERCEDES-BENZ,S-Class Saloon MY 2023,Maybach S 680 4MATIC,Petrol,2879.743870157953,0.0,2879.743870157953,70.0
MERCEDES-BENZ,S-Class Saloon MY 2023,Maybach S 680 4MATIC,Petrol,3073.2728944784817,0.0,3073.2728944784817,70.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 350 d,Diesel,1482.6562441746305,0.0,1482.6562441746305,68.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 350 d,Diesel,1505.8477388246113,0.0,1505.8477388246113,68.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 350 d,Diesel,1760.9541799743993,0.0,1760.9541799743993,68.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 350 d,Diesel,1784.1456746243803,0.0,1784.1456746243803,68.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 400 d 4MATIC,Diesel,1552.2307281245728,0.0,1552.2307281245728,70.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 400 d 4MATIC,Diesel,1784.1456746243803,0.0,1784.1456746243803,70.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 500 4MATIC,Petrol Electric,1762.5535933985361,0.0,1762.5535933985361,68.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 500 4MATIC,Petrol Electric,2084.8353983620614,0.0,2084.8353983620614,68.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 580 4MATIC,Petrol Electric,2149.611642039594,0.0,2149.611642039594,69.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 580 4MATIC,Petrol Electric,2385.525122099743,0.0,2385.525122099743,69.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 580 e,Electricity / Petrol,128.7527806429965,854.0867684889458,982.8395491319422,68.0
MERCEDES-BENZ,S-Class Saloon MY 2023,S 580 e,Electricity / Petrol,193.52902432052892,976.441895435396,1169.9709197559248,68.0
MERCEDES-BENZ,SL Model Year 2023,AMG SL 43,Petrol Electric,1912.8984552673767,0.0,1912.8984552673767,73.0
MERCEDES-BENZ,SL Model Year 2023,AMG SL 43,Petrol Electric,2020.059154684529,0.0,2020.059154684529,73.0
MERCEDES-BENZ,SL Model Year 2023,AMG SL 55 4MATIC+,Petrol,2643.830390097804,0.0,2643.830390097804,71.0
MERCEDES-BENZ,SL Model Year 2023,AMG SL 55 4MATIC+,Petrol,2794.1752519666447,0.0,2794.1752519666447,71.0
MERCEDES-BENZ,SL Model Year 2023,AMG SL 63 4MATIC+,Petrol,2686.214845837424,0.0,2686.214845837424,71.0
MERCEDES-BENZ,SL Model Year 2023,AMG SL 63 4MATIC+,Petrol,2794.1752519666447,0.0,2794.1752519666447,71.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 220 d extra-long,Diesel,1737.7626853244185,0.0,1737.7626853244185,77.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 220 d extra-long,Diesel,1760.9541799743993,0.0,1760.9541799743993,77.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 220 d long,Diesel,1737.7626853244185,0.0,1737.7626853244185,77.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 220 d long,Diesel,1760.9541799743993,0.0,1760.9541799743993,77.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 220 d Marco Polo,Diesel,1737.7626853244185,0.0,1737.7626853244185,77.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 220 d Marco Polo,Diesel,1760.9541799743993,0.0,1760.9541799743993,77.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 300 d extra-long,Diesel,1737.7626853244185,0.0,1737.7626853244185,74.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 300 d extra-long,Diesel,1760.9541799743993,0.0,1760.9541799743993,74.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 300 d long,Diesel,1737.7626853244185,0.0,1737.7626853244185,74.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 300 d long,Diesel,1760.9541799743993,0.0,1760.9541799743993,74.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 300 d Marco Polo,Diesel,1737.7626853244185,0.0,1737.7626853244185,74.0
MERCEDES-BENZ,V-Class MPV MY 2022,V 300 d Marco Polo,Diesel,1760.9541799743993,0.0,1760.9541799743993,74.0
MG MOTORS UK,MG HS 2021MY,Excite 1.5T GDi,Petrol,1590.6166503038512,0.0,1590.6166503038512,68.0
MG MOTORS UK,MG HS 2021MY,Excite 1.5T GDI DCT,Petrol,1654.5931872693156,0.0,1654.5931872693156,68.0
MG MOTORS UK,MG HS 2021MY,Exclusive 1.5T GDi,Petrol,1590.6166503038512,0.0,1590.6166503038512,68.0
MG MOTORS UK,MG HS 2021MY,Exclusive 1.5T GDi DCT,Petrol,1654.5931872693156,0.0,1654.5931872693156,68.0
MG MOTORS UK,MG HS Plug-in 2021MY,Excite 1.5T GDi Plug-in Hybrid,Electricity / Petrol,387.05804864105784,598.1806206270894,985.2386692681471,68.0
MG MOTORS UK,MG HS Plug-in 2021MY,Exclusive 1.5T GDi Plug-in Hybrid,Electricity / Petrol,387.05804864105784,598.1806206270894,985.2386692681471,68.0
MG MOTORS UK,MG ZS 2021MY,Excite 1.0T GDi,Petrol,1418.6797072091665,0.0,1418.6797072091665,70.0
MG MOTORS UK,MG ZS 2021MY,Excite 1.0T GDi,Petrol,1547.432487852163,0.0,1547.432487852163,70.0
MG MOTORS UK,MG ZS 2021MY,Excite 1.5 DOHC VTI-tech,Petrol,1418.6797072091665,0.0,1418.6797072091665,71.0
MG MOTORS UK,MG ZS 2021MY,Exclusive 1.0T GDi,Petrol,1418.6797072091665,0.0,1418.6797072091665,70.0
MG MOTORS UK,MG ZS 2021MY,Exclusive 1.0T GDi,Petrol,1547.432487852163,0.0,1547.432487852163,70.0
MG MOTORS UK,MG ZS 2021MY,Exclusive 1.5 DOHC VTI-tech,Petrol,1418.6797072091665,0.0,1418.6797072091665,71.0
MG MOTORS UK,MG ZS ev 105kW 44.5kWh 2019MY,Excite,Electricity,0.0,670.1542247132365,670.1542247132365,65.0
MG MOTORS UK,MG ZS ev 105kW 44.5kWh 2019MY,Exclusive,Electricity,0.0,670.1542247132365,670.1542247132365,65.0
MG MOTORS UK,MG ZS ev 115kW 71kWh 2021MY,SE,Electricity,0.0,641.3647830787776,641.3647830787776,68.0
MG MOTORS UK,MG ZS ev 115kW 71kWh 2021MY,Trophy,Electricity,0.0,641.3647830787776,641.3647830787776,68.0
MG MOTORS UK,MG ZS ev 130kW 52.5kWh 2021MY,SE,Electricity,0.0,623.771235413275,623.771235413275,69.0
MG MOTORS UK,MG ZS ev 130kW 52.5kWh 2021MY,Trophy,Electricity,0.0,623.771235413275,623.771235413275,69.0
MG MOTORS UK,MG3 2021MY,Excite 1.5 DOHC VTI-tech,Petrol,1418.6797072091665,0.0,1418.6797072091665,68.0
MG MOTORS UK,MG3 2021MY,Exclusive 1.5 DOHC VTI-tech,Petrol,1418.6797072091665,0.0,1418.6797072091665,68.0
